"ANHO";"MES";"UBIGEO";"DEPARTAMENTO";"PROVINCIA";"DISTRITO";"SECTOR";"CATEGORIA";"CO_IPRESS";"RAZON_SOC";"SEXO";"EDAD";"NRO_TOTAL_ATENCIONES";"NRO_TOTAL_ATENDIDOS"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"6";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"18";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"1";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"6";"6"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"5";"2"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"2";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"9";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"9";"3"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"4";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"1";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"5";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"12";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"7";"1"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"4";"2"
"2026";"03";"200602";"PIURA";"SULLANA";"BELLAVISTA";"GOBIERNO REGIONAL";"I-4";"00002001";"CENTRO DE SALUD BELLAVISTA";"1";"10";"3";"1"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000813";"PUESTO DE SALUD SAN JUAN DE NUPE";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"1";"1";"1"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"2";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"3";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"5";"1";"1"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"9";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"10";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"12";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"14";"1";"1"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"1";"15";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"1";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"3";"1";"1"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"6";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"7";"5";"5"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"8";"4";"4"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"9";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"10";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"11";"2";"2"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"12";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"13";"3";"3"
"2026";"03";"101001";"HUANUCO";"LAURICOCHA";"JESUS";"GOBIERNO REGIONAL";"I-1";"00000810";"PARACSHA";"2";"15";"4";"4"
"2026";"03";"040126";"AREQUIPA";"AREQUIPA";"YANAHUARA";"PRIVADO";"II-E";"00021966";"CLINICA ALIVIARI";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"130101";"LA LIBERTAD";"TRUJILLO";"TRUJILLO";"PRIVADO";"I-3";"00012124";"SANO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"1";"9";"1";"1"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"1";"10";"3";"3"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"1";"8";"1";"1"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"1";"11";"3";"3"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"2";"7";"1";"1"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"1";"7";"1";"1"
"2026";"03";"080801";"CUSCO";"ESPINAR";"ESPINAR";"PRIVADO";"I-3";"00014311";"TINTAYA";"2";"8";"1";"1"
"2026";"03";"200101";"PIURA";"PIURA";"PIURA";"PRIVADO";"II-E";"00030990";"CLINICA DE DIA MONT SINAI";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"110108";"ICA";"ICA";"SALAS";"GOBIERNO REGIONAL";"I-3";"00003363";"GUADALUPE";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"110112";"ICA";"ICA";"SUBTANJALLA";"GOBIERNO REGIONAL";"I-2";"00003379";"ARRABALES";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"110112";"ICA";"ICA";"SUBTANJALLA";"GOBIERNO REGIONAL";"I-3";"00003378";"LA ANGOSTURA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"110112";"ICA";"ICA";"SUBTANJALLA";"GOBIERNO REGIONAL";"I-2";"00003380";"YANQUIZA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120504";"JUNIN";"JUNIN";"ULCUMAYO";"GOBIERNO REGIONAL";"I-2";"00000604";"TAMBOS";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120607";"JUNIN";"SATIPO";"RIO NEGRO";"GOBIERNO REGIONAL";"I-2";"00000503";"UNION CUVIRIAKI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120607";"JUNIN";"SATIPO";"RIO NEGRO";"GOBIERNO REGIONAL";"I-2";"00000499";"PUENTE IPOKI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120607";"JUNIN";"SATIPO";"RIO NEGRO";"GOBIERNO REGIONAL";"I-1";"00013863";"ALTO VILLA VICTORIA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120607";"JUNIN";"SATIPO";"RIO NEGRO";"GOBIERNO REGIONAL";"I-2";"00000477";"HUAHUARI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120601";"JUNIN";"SATIPO";"SATIPO";"GOBIERNO REGIONAL";"I-2";"00000479";"SANTO DOMINGO DE MARANKIARI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120601";"JUNIN";"SATIPO";"SATIPO";"GOBIERNO REGIONAL";"I-2";"00000482";"HUANTASHIRI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120607";"JUNIN";"SATIPO";"RIO NEGRO";"GOBIERNO REGIONAL";"I-1";"00000504";"SHABASHIPANGO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"120601";"JUNIN";"SATIPO";"SATIPO";"GOBIERNO REGIONAL";"I-2";"00000481";"PARATUSHALI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"9";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"12";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"11";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"13";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"2";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"14";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"8";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"13";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"7";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"14";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"13";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"9";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"13";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"8";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"4";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"10";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"9";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"8";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"14";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"7";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"14";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"10";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"12";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"3";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"7";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"2";"13";"1";"1"
"2026";"03";"140101";"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"PRIVADO";"II-E";"00008730";"BM CLINICA";"1";"15";"1";"1"
"2026";"03";"100101";"HUANUCO";"HUANUCO";"HUANUCO";"PRIVADO";"II-E";"00018769";"CLINICA DE CORTA ESTANCIA  ROCA E.I.R.L.";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"140106";"LAMBAYEQUE";"CHICLAYO";"LA VICTORIA";"GOBIERNO REGIONAL";"I-3";"00004330";"CHOSICA DEL NORTE";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"6";"8";"3"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"7";"5";"3"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"8";"4";"3"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"9";"4";"1"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"10";"3";"1"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"1";"11";"4";"1"
"2026";"03";"130808";"LA LIBERTAD";"PATAZ";"PARCOY";"PRIVADO";"I-4";"00010540";"CENTRO MEDICO SAN ANDRES Y SU ANEXO TOPICO CHILCAS";"2";"6";"1";"1"
"2026";"03";"150124";"LIMA";"LIMA";"PUCUSANA";"MINSA";"I-4";"00006084";"CENTRO MATERNO INFANTIL  PUCUSANA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"1";"2";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"1";"5";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"1";"6";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"1";"9";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"1";"12";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"2";"2";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"2";"4";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"2";"6";"1";"1"
"2026";"03";"200701";"PIURA";"TALARA";"PARI?AS";"PRIVADO";"I-4";"00011498";"GRUPO MEDICO TORRES";"2";"10";"1";"1"
"2026";"03";"150117";"LIMA";"LIMA";"LOS OLIVOS";"PRIVADO";"II-E";"00023151";"CLINICA CORI";"2";"7";"1";"1"
"2026";"03";"150117";"LIMA";"LIMA";"LOS OLIVOS";"PRIVADO";"II-E";"00023151";"CLINICA CORI";"2";"9";"2";"2"
"2026";"03";"150117";"LIMA";"LIMA";"LOS OLIVOS";"PRIVADO";"II-E";"00023151";"CLINICA CORI";"2";"10";"1";"1"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-3";"00003938";"PUCA CRUZ";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00009710";"ICHUPAMPA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-2";"00003937";"PUESTO DE SALUD ROSARIO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00009503";"VILLA MANTARO";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00009693";"PUESTO DE SALUD DE PUNCHAYPAMPA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00011231";"SANTA ROSA DE ACCOMACHAY";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00009706";"TORORUMI";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00007418";"LECCLESPAMPA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-2";"00003942";"CHANQUIL";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"090208";"HUANCAVELICA";"ACOBAMBA";"ROSARIO";"GOBIERNO REGIONAL";"I-1";"00007372";"PUESTO DE SALUD LLIPLLINA";"NE_0001";"NE_0001";"NE_0001";"NE_0001"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-1";"00016139";"YAMBOLON";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-1";"00016134";"COLAGUAY";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-1";"00027935";"TAYAS";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"1";"10";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"2";"10";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"1";"8";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"1";"1";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"1";"11";"2";"2"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"2";"9";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"2";"7";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"2";"8";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-3";"00004247";"POMAHUACA";"1";"12";"1";"1"
"2026";"03";"060807";"CAJAMARCA";"JAEN";"POMAHUACA";"GOBIERNO REGIONAL";"I-1";"00007166";"MANGAYPA";"NE_0002";"NE_0002";"NE_0002";"NE_0002"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"4";"3";"3"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"7";"1";"1"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"3";"1";"1"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"12";"1";"1"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"11";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"14";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"15";"5";"5"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"1";"15";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"1";"9";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"6";"1";"1"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00003929";"CU?I";"2";"5";"1";"1"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00011220";"HUARPA";"1";"14";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00011220";"HUARPA";"1";"13";"2";"2"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00011220";"HUARPA";"2";"14";"4";"4"
"2026";"03";"090205";"HUANCAVELICA";"ACOBAMBA";"MARCAS";"GOBIERNO REGIONAL";"I-1";"00011220";"HUARPA";"2";"5";"1";"1"
